"fpr","tpr","fpr2","fpr_ci","tpr2","tpr_ci","u","l"
0.702854948150045,0.921776981180387,0.701828004491693,0.0325322498807978,0.919641755000242,0.0192245470697991,0.947927812471508,0.88305154816446
0.706311611829471,0.922673153245423,0.705267168973407,0.0324225761372904,0.920533390236242,0.0191251530462948,0.948636784871751,0.884880433637102
0.709768275508898,0.92344130072974,0.708706333455121,0.0323106675760754,0.921297649009956,0.0190393760863147,0.949417942085703,0.886244763240638
0.714121111253361,0.925361669440533,0.713037133172835,0.0321665305698296,0.923208295944242,0.0188225328715476,0.950721583748689,0.88905255519614
0.717577774932787,0.926513890667008,0.716476297654549,0.0320494859311901,0.924354684104813,0.0186907424405754,0.951980016723885,0.891825300732163
0.720778389450775,0.927282038151325,0.719660709211692,0.031939048789973,0.925118942878527,0.0186021637418848,0.952840706376659,0.892927685792597
0.723850979388043,0.927922161054923,0.722717744306548,0.0318311437192841,0.925755825189956,0.0185279021416269,0.953566216701663,0.894274557873946
0.726539495583152,0.929842529765715,0.725392650014548,0.0317351967022748,0.927666472124242,0.0183026330600043,0.954500140868906,0.89555095171748
0.731660478811932,0.931250800153629,0.730487708505976,0.0315484410260403,0.929067613209384,0.0181350064857978,0.956582119532037,0.898194237675537
0.735117142491358,0.932274996799386,0.73392687298769,0.0314193769605861,0.93008662490767,0.0180117681154943,0.957786660936209,0.90016888510723
0.740110101139419,0.933427218025861,0.738894555016832,0.0312286074223529,0.931233013068241,0.0178717558296175,0.959224255958763,0.901716037821156
0.745487133529638,0.935347586736653,0.744244366432832,0.0310173243432478,0.933143660002527,0.0176350894412262,0.960288456534886,0.903898287554045
0.748687748047625,0.936755857124568,0.747428777989974,0.0308886362390224,0.934544801087669,0.0174588191424668,0.960959586897973,0.905241871078725
0.751888362565613,0.937780053770324,0.750613189547117,0.0307577322669847,0.935563812785955,0.0173291343809467,0.96198794010609,0.906243067506913
0.755985149148637,0.938932274996799,0.754689236340259,0.0305868963457883,0.936710200946526,0.0171817015043421,0.962841265250373,0.907344160742883
0.758929714505185,0.940596594546153,0.757618894972831,0.0304618021818009,0.93836609495624,0.0169657854685752,0.963380059169608,0.909520785498108
0.762898476507489,0.942388938676226,0.761567565303687,0.0302900985205264,0.94014936542824,0.016729211806484,0.96474141420423,0.910782840132004
0.766611189348355,0.94392523364486,0.765261482709973,0.0301262026726959,0.941677882975669,0.0165229593513034,0.965541453195168,0.912045605297783
0.770067853027781,0.945077454871335,0.768700647191687,0.029970722023238,0.94282427113624,0.0163660876927721,0.965911721470929,0.912978180459858
0.774164639610805,0.946101651517091,0.772776693984829,0.0297827811379764,0.943843282834526,0.0162250270162019,0.967124128749732,0.914470127963184
0.777749327870951,0.946869799001408,0.776343234928829,0.0296150130737835,0.94460754160824,0.0161182062753713,0.967871199610697,0.916066880266032
0.781205991550378,0.948278069389323,0.779782399410543,0.0294502503712967,0.946008682693383,0.0159200220106294,0.968776764411101,0.917637093493089
0.785174753552682,0.949302266035079,0.783731069741399,0.0292573976876533,0.947027694391668,0.0157739264013309,0.969653387729531,0.919016610326053
0.789143515554987,0.950198438100115,0.787679740072256,0.0290605354596411,0.947919329627668,0.0156446966244102,0.970533971032059,0.921132704480541
0.791575982588657,0.95147868390731,0.790099892855684,0.0289378609820486,0.949193094250525,0.015457754736015,0.970704949531549,0.922480133841213
0.795288695429523,0.952502880553066,0.79379381026197,0.0287476131586203,0.950212105948811,0.0153061691079505,0.971267793771236,0.924371640377647
0.799129432851107,0.953014978875944,0.797615104130541,0.0285469117723405,0.950721611797953,0.0152296804221485,0.972433099786467,0.926038962862827
0.802714121111253,0.954423249263859,0.80118164507454,0.0283559450172725,0.952122752883096,0.0150168743395282,0.97321637668796,0.927207160386741
0.80617078479068,0.955319421328895,0.804620809556254,0.0281683964913565,0.953014388119096,0.0148795182202178,0.973694105082913,0.928146560080215
0.809243374727948,0.956343617974651,0.807677844651111,0.0279988276865215,0.954033399817382,0.0147206340669219,0.974250121091805,0.929329242802064
0.812956087568813,0.957367814620407,0.811371762057396,0.0277902688982095,0.955052411515667,0.014559653332219,0.975223324445139,0.930752243310585
0.815900652925362,0.958392011266163,0.814301420689967,0.0276219533704544,0.956071423213953,0.0143965056847943,0.975747241646268,0.931611021882574
0.81897324286263,0.958648060427602,0.817358455784824,0.0274435226996018,0.956326176138524,0.0143553715565335,0.976072499401765,0.932667663883369
0.822173857380617,0.95916015875048,0.820542867341967,0.0272545601322423,0.956835681987667,0.0142726782487718,0.976742650325129,0.934238207094413
0.824734348995007,0.960184355396236,0.823090396587681,0.0271010707600798,0.957854693685953,0.014105556452811,0.977699112369957,0.934994788396875
0.828191012674434,0.961464601203431,0.826529561069395,0.0268905226476879,0.95912845830881,0.0138932928422511,0.978749954124441,0.935667663991152
